Brand,Features,Price
DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"{1: 'Intel Core i3 Processor (10th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Office Home and Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹45,990"
acer Aspire 3 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) A315-58 Thin and Light Laptop,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '4 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '256 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Acer Care Center, Quick Access, Acer Product Registration', 7: '1 Year International Travelers Warranty (ITW)', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹39,244"
ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) K413EA-EB303TS|K413...,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Display', 6: 'Microsoft Office Home and Student 2019', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹44,990"
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"{1: 'Intel Core i5 Processor (10th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Windows 11 Home, Microsoft Office Home & Student 2021, 1 Year McAfee', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹62,990"
MSI Crosshair 15 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Windows 11 Home, MSI Center, CoolerBoost', 7: '2 Year On-Site & Carry-In Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,16,990"
DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560774WIN9S 2 in 1 Laptop,"{1: 'Intel Core i3 Processor (12th Gen)', 2: '8 GB DDR5 RAM', 3: 'Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Touchscreen Display', 6: '12 MONTHS', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹63,990"
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1010TU Thin and Light Lap...,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Display', 6: 'Microsoft Office Home & Student 2019', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹84,490"
ASUS Zenbook 14 OLED (2022) Intel EVO Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-K...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB LPDDR5 RAM', 3: 'Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Display', 6: 'Microsoft Office Home & Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,04,990"
Nokia PureBook X14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510UL85S Thin and Light Lap...,"{1: 'Intel Core i5 Processor (10th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Display', 6: '1 Year Onsite Warranty Commencing from the Date of Purchase', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹50,490"
ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and...,"{1: 'Intel Core i5 Processor (10th Gen)', 2: '8 GB DDR4 RAM', 3: 'DOS Operating System', 4: '1 TB HDD', 5: '35.56 cm (14 inch) Display', 6: '1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹69,290"
Lenovo Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 10 Home) E41-55 Thin and Light Laptop,"{1: 'AMD Athlon Dual Core Processor', 2: '4 GB DDR4 RAM', 3: 'Windows 10 Operating System', 4: '256 GB SSD', 5: '35.56 cm (14 Inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹20,990"
ALIENWARE Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080 wit...,"{1: 'NVIDIA GeForce RTX 2080 with Max-Q', 2: '15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits', 3: 'Alienware Cryo-tech thermal technology to keep the system cool and running at highest performance', 4: 'Tobii-eye tracking to track head pose, presence, fine gaze and eye position', 5: 'In-built Alienware Command center software with enhanced control over system settings', 6: 'Intel Core i9 Processor (10th Gen)', 7: '32 GB DDR4 RAM', 8: '64 bit Windows 10 Operating System', 9: '1 TB SSD', 10: '39.62 cm (15.6 inch) Display', 11: 'Microsoft Office Home and Student 2019', 12: '1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail', 13: 'NA', 14: 'NA', 15: 'NA'}","₹3,45,390"
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Laptop,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB LPDDR4 RAM', 3: 'Windows 11 Operating System', 4: '512 GB SSD', 5: '33.78 cm (13.3 inch) Display', 6: '1 YEAR WAARANTY', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹91,990"
acer Aspire 3 Pentium Silver - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,"{1: 'Intel Pentium Silver Processor', 2: '4 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '256 GB SSD', 5: '35.56 cm (14 inch) Display', 6: '1 Year International Travelers Warranty (ITW)', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹27,490"
ASUS Ryzen 7 Dual Core 7th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"{1: 'AMD Ryzen 7 Dual Core Processor (7th Gen)', 2: '16 GB DDR4 RAM', 3: 'Windows 11 Operating System', 4: '512 GB HDD|512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹81,990"
acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '8 GB LPDDR4X RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Display', 6: 'Acer Care Center, Quick Access, Acer Product Registration', 7: '1 Year International Travelers Warranty (ITW)', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹59,990"
MSI Crosshair 15 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Windows 11 Home, MSI Center, CoolerBoost', 7: '2 Year On-Site & Carry-In Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,16,990"
Lenovo Thinkpad E14 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) E14 Thin and Light Laptop,"{1: 'Intel Core i3 Processor (10th Gen)', 2: '4 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '256 GB SSD', 5: '35.56 cm (14 inch) Display', 6: 'Microsoft Office Home and Student 2019', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹60,792"
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"{1: 'Intel Core i5 Processor (10th Gen)', 2: '8 GB LPDDR4X RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 Inch) Display', 6: 'NA', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹39,990"
acer Nitro 5 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: 'Acer Care Center, Acer Product Registration, NitroSense, Quick Access', 7: '1 Year International Travelers Warranty (ITW)', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹66,990"
ASUS ROG Zephyrus G15 Ryzen 9 Octa Core AMD R9-6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/...,"{1: 'AMD Ryzen 9 Octa Core Processor', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹2,01,990"
HP intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5007TU Thin and Light Laptop,"{1: 'Intel Core i3 Processor (12th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: 'Microsoft Office Home & Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹57,970"
Lenovo IdeaPad 3 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10 Home) 14IGL05 Thin and Light Laptop,"{1: 'Intel Celeron Dual Core Processor', 2: '4 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '256 GB SSD', 5: '35.56 cm (14 inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹30,100"
ASUS Chromebook Flip Touch Core i3 11th Gen - (8 GB/128 GB SSD/Chrome OS) CX3400FMA-EC0171 Chromebook,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '8 GB LPDDR4X RAM', 3: 'Chrome Operating System', 4: '128 GB SSD', 5: '35.56 cm (14 Inch) Touchscreen Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹49,990"
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-BQ312WS Laptop,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: 'Windows 11 Operating System', 4: '256 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 year', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹36,223"
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) U...,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '8 GB LPDDR4X RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '33.78 cm (13.3 Inch) Display', 6: '1 Year onsite warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹79,990"
acer Travelmate Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TravelMate P214-53 Noteb...,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '1 TB HDD|256 GB SSD', 5: '35.56 cm (14 inches) Display', 6: '1 Year Carry in Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹46,040"
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) 16-B1351TX Laptop,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '40.89 cm (16.1 inch) Display', 6: 'Microsoft Office Home & Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,35,680"
HP Pavilion Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0208TU Thin and Light Lapt...,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 Inch) Touchscreen Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹56,070"
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Warranty + 1 Year Premium Care + 1 Year ADP', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹66,990"
DELL Vostro Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Lap...,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 Inch) Display', 6: '1 Year Onsite Hardware Service', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹52,415"
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Hom...,"{1: 'Intel Core i9 Processor (12th Gen)', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '40.64 cm (16 inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹2,19,990"
Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,"{1: 'Intel Core i5 Processor (10th Gen)', 2: '8 GB LPDDR4X RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Display', 6: '1 year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹37,990"
ASUS Core i5 11th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) FX50...,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: 'Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 YEAR', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹85,590"
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) New G...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '1 Year Onsite Hardware Service', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,23,990"
DELL Allienware Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '1 Year Onsite Premium Support Plus (Includes ADP)', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹2,46,490"
Lenovo Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) Legion 5 15ITH6 Thin and Li...,"{1: 'Intel Core i7 Processor (11th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '1 Year Carry in Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,05,990"
acer Aspire 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-58 Notebook,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '1 Year International Travelers Warranty (ITW)', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹39,664"
Lenovo Thinkbook Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB15 ITL G2 Thin and Light Lapt...,"{1: 'Intel Core i7 Processor (11th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '38.1 cm (15 inch) Display', 6: 'Microsoft Office Home & Student 2019', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,40,131"
ASUS Ryzen 7 Quad Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX...,"{1: 'AMD Ryzen 7 Quad Core Processor (10th Gen)', 2: '16 GB DDR4 RAM', 3: 'Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Onsite warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,15,736"
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 ...,"{1: 'AMD Ryzen 7 Octa Core Processor', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,59,990"
HP 14s Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Laptop,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 Inch) Display', 6: 'McAfee LiveSafe (30 day Free trial), Microsoft Office Home & Student 2019, HP Documentation, HP Smart, HP Support Assistant, HP SSRM', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹52,490"
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 H...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '40.89 cm (16.1 inch) Display', 6: 'Microsoft Office Home & Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,55,490"
DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3000 Thin and Light Lapto...,"{1: 'Intel Pentium Quad Core Processor', 2: '4 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '256 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Office Home and Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹36,500"
ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/AMD ...,"{1: 'AMD Ryzen 9 Octa Core Processor', 2: '32 GB LPDDR5 RAM', 3: 'Windows 11 Operating System', 4: '1 TB SSD', 5: '34.04 cm (13.4 Inch) Touchscreen Display', 6: 'Microsoft Office Home & Student', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,71,990"
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Touchscreen Display', 6: 'Microsoft Office Home and Student 2019', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹74,990"
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,"{1: 'AMD Ryzen 9 Octa Core Processor', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,61,990"
GIGABYTE AERO 5 XE4 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RT...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '2 Year Carry-in Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,93,990"
ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4117T Thin and Light Lapt...,"{1: 'Intel Core i5 Processor (8th Gen)', 2: '8 GB LPDDR3 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '33.78 cm (13.3 inch) Display', 6: 'Asus Splendid', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹74,490"
DELL Core i3 12th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 7420 Thin and Light Laptop,"{1: 'Processor: Intel i3-1215U (0.9 GHz up to 4.40 GHz), 6 Cores & 10 MB CPU Cache', 2: 'RAM & Storage: 8GB, 1x8GB, DDR4, 3200MHz & 256GB SSD', 3: 'Display: 14.0"" (35.56Cms) FHD+ WVA Truelife Touch Narrow Border 250 nits', 4: 'Graphics: Integrated, Keyboard: Backlit Keyboard + Fingerprint Reader', 5: 'Ports: 1 HDMI out 1.4, 1 USB 3.2 Gen 1 Type-A , 2 USB 3.2 Gen 2x2 Type-C with PowerDelivery and Video, 1 3.5mm Headphone/Microphone combination jack, SD Card Reader', 6: 'Intel Core i3 Processor (12th Gen)', 7: '8 GB DDR5 RAM', 8: 'Windows 11 Operating System', 9: '256 GB SSD', 10: '35.56 cm (14 Inch) Touchscreen Display', 11: '1 Year Onsite Hardware Service', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹73,735"
