Brand,Processor_Brand,Processor_Type,Storage_SSD,Storage_HDD,RAM_GB,RAM_Type,OS,Display_Size,Display_Type,Office,Warranty,Price
acer,Intel,Core i7  - 11th Gen,512,1024,16,DDR4,Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,117990
DELL,Intel,Core i3  - 11th Gen,256,1024,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,45890
DELL,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office,1 Year Onsite Warranty,70890
DELL,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,69899
ASUS,Intel,Core i5  - 9th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,54990
ASUS,Intel,Core i5  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,79990
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,72990
MSI,Intel,Core i7  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,17.3,Normal,Not Available,2 Year Warranty,199490
HP,Intel,Core i5  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,61900
DELL,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,15.3,Normal,Office Home & Student 2019,1 Year Onsite Warranty,69890
DELL,Intel,Core i7  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,137500
Lenovo,Intel,Core i7  - 10th Gen,512,0,16,DDR4,Windows 10,12.0,Normal,Not Available,1 Year Onsite Warranty,163000
DELL,Intel,Core i5  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,16.0,Normal,Not Available,1 Year Onsite Warranty,75500
DELL,AMD,Ryzen 5 Quad Core,256,0,8,DDR4,64 bit Windows 11,14.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,46500
DELL,Intel,Pentium Quad Core  - 11th Gen,256,0,4,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,36500
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,71990
Lenovo,Intel,Core i5  - 10th Gen,512,512,16,DDR4,64 bit Windows 10,14.0,Touchscreen,Not Available,3 Year Premier Support Warranty,155411
ASUS,Intel,Core i3  - 11th Gen,256,0,4,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,34990
Lenovo,Intel,Core i7  - 10th Gen,512,0,16,DDR4,64 bit Windows 10,13.3,Normal,Not Available,3 Year Premier Support Warranty,174527
HP,Intel,Core i3  - 11th Gen,256,0,8,DDR4,64 bit Windows 11,14.0,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,54000
HP,AMD,Ryzen 3 Dual Core  - 3rd Gen,512,0,8,DDR4,Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,29990
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,59390
ASUS,AMD,Ryzen 7 Octa Core  - 5th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,86999
HP,AMD,Ryzen 3 Quad Core,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,45500
MICROSOFT,AMD,Ryzen 5 Quad Core,128,0,8,DDR4,64 bit Windows 10,15.0,Touchscreen,Not Available,1 Year Limited Hardware Warranty,99990
HP,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,13.3,Touchscreen,Not Available,1 Year Onsite Warranty,127000
HP,AMD,Ryzen 5 Hexa Core,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,64500
ASUS,AMD,Ryzen 7 Octa Core  - 10th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Warranty,58000
DELL,Intel,Core i5  - 11th Gen,256,1024,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,65990
HP,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,82999
Lenovo,AMD,Ryzen 5 Hexa Core  - 5th Gen,512,0,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,54000
ASUS,AMD,Ryzen 9 Octa Core  - 9th Gen,1024,0,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,94500
acer,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,62699
ASUS,Intel,Core i7  - 10th Gen,1024,0,16,LPDDR3,64 bit Windows 10,14.0,Normal,Not Available,3 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,169490
MSI,Intel,Core i7  - 11th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Touchscreen,Not Available,2 Year Carry In Warranty,135990
ASUS,AMD,Ryzen 5 Dual Core  - 10th Gen,512,0,16,DDR4,Windows 11,16.0,Normal,Not Available,1 Year Warranty,56500
Lenovo,Intel,Core i3  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,39300
HP,AMD,Ryzen 7 Octa Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,84900
HP,AMD,Ryzen 7 Octa Core,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,108000
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,64000
acer,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year International Travelers Warranty,57500
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Limited Hardware Warranty + In Home Service After Remote Diagnosis,70990
acer,AMD,Ryzen 5 Quad Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,45900
ASUS,Intel,Core i7  - 8th Gen,256,1024,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,98912
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,54615
DELL,AMD,Ryzen 7 Quad Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,59990
DELL,Intel,Core i3  - 11th Gen,256,1024,8,DDR4,Windows 11,15.0,Normal,Not Available,1 Year Onsite Warranty,46900
HP,Intel,Core i7  - 12th Gen,1024,0,16,DDR4,64 bit Windows 11,14.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,102000
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,56500
Lenovo,AMD,Ryzen 5 Hexa Core  - 5th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,54000
Lenovo,Intel,Core i3  - 10th Gen,256,0,4,DDR4,64 bit Windows 11,14.0,Normal,Not Available,2 Year Onsite Warranty,38000
Avita,Intel,Celeron Dual Core,128,0,4,LPDDR4,64 bit Windows 11,14.1,Normal,Not Available,1 Year Warranty,19990
Avita,Intel,Core i5  - 10th Gen,256,0,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1.5 Year Warranty + 0.5 Year Extended Warranty,38476
HP,AMD,Ryzen 5 Hexa Core,512,0,16,DDR4,64 bit Windows 11,13.3,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,92999
ASUS,Intel,Core i5  - 11th Gen,512,0,8,LPDDR4X,Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,72990
HP,Intel,Core i3  - 11th Gen,256,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,40100
DELL,Intel,Core i7  - 12th Gen,512,0,16,DDR5,64 bit Windows 11,13.3,Normal,Not Available,1 Year Onsite Warranty,91990
MSI,Intel,Core i7  - 8th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,2 Year Carry In Warranty,149990
HP,Intel,Core i3  - 11th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,47000
ASUS,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,14.1,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,69000
Lenovo,AMD,Ryzen 5 Hexa Core,256,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,54490
DELL,AMD,Athlon Dual Core,256,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,33990
acer,AMD,Ryzen 3 Dual Core,512,0,4,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,35499
HP,Intel,Core i7  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,91999
ASUS,Intel,Core i7  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,17.3,Normal,Not Available,1 Year Onsite Warranty,118000
ASUS,Intel,Core i5  - 10th Gen,1024,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,67990
ASUS,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,45890
Lenovo,Intel,Core i3  - 11th Gen,512,0,8,DDR4,DOS,15.6,Normal,Not Available,1 Year Warranty,36499
DELL,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Onsite Warranty,69990
HP,Intel,Core i3  - 11th Gen,256,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Domestic Warranty,40200
DELL,Intel,Core i5  - 11th Gen,512,0,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,72990
DELL,AMD,Ryzen 7 Octa Core,512,0,16,DDR4,Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,89976
HP,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,66900
